FYEAR,Bankruptcy Status,CUSTOMERID,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10
1999,0,26772040,-0.443053554,0.295977948,-0.218902024,-0.403113926,2.530685122,0.024289638,-0.670165757,-0.651694292,1.128595274,0.050713998
1999,0,26779V10,-0.542282838,0.741228857,1.517390235,-0.131967123,0.102266657,-0.505827755,-0.668795374,1.249072958,-0.447812485,-0.388548911
1993,1,26784510,-0.150483186,0.50089318,0.308818433,-0.408661907,0.623728893,0.666701675,-0.647015714,0.211663815,-0.299579573,-1.207454248
1999,0,26784F10,-0.467952697,-0.02800742,0.102834374,-0.398838317,0.701596385,-0.00250328,-0.511841133,-0.222971911,0.530988281,-0.280234862
1999,0,26788810,-1.925645378,0.283113595,-0.470647146,-0.419141722,-0.283024099,0.422820051,-1.066421062,-0.481506106,-0.30452999,-1.294523519
1999,0,26791210,0.81520974,0.859126356,0.424578691,-0.327286649,0.706060859,-0.367043877,-0.153050741,0.417298842,-0.757534061,-1.307628659
1999,0,26792410,-0.688899213,-2.241779108,-2.064231759,0.141489293,-0.762510056,-0.43798149,-0.753494965,-2.208174586,-1.549776596,-0.918323508
1999,0,26792910,-0.298678039,0.342133649,-0.197775491,-0.371264176,1.364067997,0.399246981,-0.654987129,0.038665017,-0.36982199,-1.031930514
1999,0,26793410,0.136054055,0.180688016,-0.036387742,-0.382474915,-0.217372233,-0.210873874,-0.318632084,-0.044000782,0.259221111,-0.199872283
1999,0,26805710,-0.334242988,0.017561793,-0.97620987,-0.351128139,1.507313318,0.474274521,-0.678265882,-0.545942577,0.442341168,0.001502993
1999,0,26810210,0.259856928,0.783830646,-0.420943007,-0.349684382,-0.497067331,0.189103593,0.73730068,-0.464277375,-1.232187832,-1.403831398
1992,1,26812710,1.166013864,0.242129528,-0.365294237,-0.301824566,0.964476597,-0.813995712,0.407318109,-0.102493944,0.119712625,-0.474308128
1999,0,26814510,1.479272263,-2.14094461,0.054476115,-0.225701627,0.505945667,-0.87815207,0.707756321,0.451797412,-1.381533386,-1.887959058
1999,0,26815710,0.239773761,0.674300246,0.579140366,-0.339125825,-0.075058077,-0.034680912,-0.24869412,0.457293198,-0.543178263,-0.809656068
1985,1,26816310,0.367060363,0.627055165,0.575904177,-0.355368423,0.466875567,-0.033356863,-0.206447571,0.53550297,0.488111531,0.103601647
1999,0,26817G10,-0.615941458,0.195054253,0.030514483,-0.382839538,1.299006143,0.830168064,-0.723278436,0.268727176,2.179175451,1.82391817
1999,0,26818030,0.299382224,-0.477868836,-1.319335719,0.922537292,-1.275818234,-1.089009159,0.201978779,0.520770124,-1.476702369,-0.017539225
1999,0,26824A10,-1.007786702,0.103629963,-0.096376665,-0.423515509,0.052998569,0.614356667,-1.100665515,-0.310461653,-0.189818108,-1.472614413
1984,1,26825P10,-4.382767927,-2.241779108,-2.064231759,-0.326706278,0.346658712,5.110424207,-1.169560852,-2.208174586,-1.161007512,-0.916079238
1999,0,26831110,0.132343192,0.00910107,-1.549445443,-0.397138687,-0.760383218,0.143751335,-0.40657586,-1.01684835,-0.453241219,-0.7822269
1999,0,26835310,-0.863725887,0.508955378,0.255634573,-0.341762111,-1.126058613,0.088821858,-0.990161987,0.362605244,1.544012823,2.273416045
1999,0,26841Y10,1.254877433,-2.241779108,-2.064231759,6.6953604,-1.234099397,-0.587521765,0.18331365,-2.208174586,-1.924244363,1.337698396
1989,1,26842010,-2.802106287,-0.932487743,-1.541351836,-0.401033141,-0.280713206,2.44670359,-1.06838516,-2.208174586,-0.367837144,-0.626784134
1999,0,26843B10,0.26028184,-0.714917476,-0.675479579,-0.36055641,-0.670940548,-0.323004116,-0.3031498,-0.180454858,-0.063365119,-0.209983723
1999,0,26846510,1.833452362,-2.241779108,-2.064231759,6.6953604,-1.246767795,-1.356270122,2.876476871,-2.208174586,-2.495510412,-0.169842039
1999,0,26861320,-0.019366669,-2.241779108,0.5272269,-0.292749388,-0.066826499,-0.736288312,0.190657873,1.610681809,0.200580776,-0.055510793
1999,0,26861V10,-0.382028508,0.629546919,0.952335419,-0.336080601,1.265355792,0.119519259,-0.669250869,0.754336474,0.509628386,0.110914674
1999,0,26864810,0.562990727,0.911916295,1.187450412,2.881364984,-0.319308837,-0.673007696,0.311660788,1.045368711,1.852518609,2.4845845
1999,0,26869R10,-0.154988078,0.459869804,0.796864101,-0.375635565,3.128115598,0.368474355,-0.628024875,0.651544464,0.376663735,-0.457769252
1999,0,26873N10,0.112851222,0.749364296,0.151397312,-0.355560571,0.029893093,-0.221388358,-0.238208335,0.279127779,0.535566437,0.219565029
1999,0,2.69E+14,-2.37530265,-1.117750439,-0.214596108,-0.425940668,-0.202217865,0.190081427,-1.233402895,-0.147860599,0.7091259,-0.678707643
1999,0,26874Q10,-0.522939155,0.586949734,-0.178557279,-0.14752786,-1.17160675,-0.506574597,-0.24441246,0.13742062,0.696414649,1.739061112
1999,0,26874R10,-0.62570026,0.657616979,0.610020919,-0.322733868,-0.596160296,0.133841138,-0.717921126,0.52344605,2.179175451,2.4845845
1999,0,26875P10,-0.769642972,0.726359699,-0.105377286,-0.338544738,-1.031841621,0.117955528,-0.821203512,1.554494051,1.010022851,1.558966049
1999,0,26881P10,0.875584256,-2.241779108,-2.064231759,0.845620364,-0.107394807,-0.774212301,0.373547764,-2.080689217,-0.695970466,-0.075227101
1999,0,26881Q30,1.143264593,-2.241779108,-2.064231759,0.632504112,-1.307453369,-0.401316458,0.354018232,-2.208174586,-1.588069743,0.278414142
1999,0,26882D10,-0.214154156,0.331934592,0.462163803,0.421631587,-0.739635289,-1.003604763,-0.12335487,0.491798093,-0.572486655,0.048841463
1989,1,26890810,-0.614846621,0.211736499,0.166081246,-0.415892056,1.555681241,1.189326891,-0.75328843,0.019288633,-0.248024566,-1.411210512
1999,0,26924610,-0.485544728,0.186457241,-0.281116009,-0.308866047,-1.179481033,0.731980843,-0.722721152,0.023509248,0.953041582,1.998847504
1999,0,26926P30,1.314369407,-1.405166719,-2.064231759,6.6953604,-1.301636442,-1.458409211,2.876476871,-2.208174586,-1.753889361,0.15289249
1999,0,26927940,0.615510638,-0.090021277,-0.241775764,-0.118007972,-1.260512462,-1.006291139,0.344986452,0.719896466,-0.975129108,-0.10407001
1999,0,26928210,1.005978304,0.937180745,1.05977455,-0.251505113,-0.076863281,-0.462680195,0.513522861,0.992783675,-0.431320856,-0.52359218
1999,0,26943720,-0.230302723,0.407411628,-0.476915895,0.450674302,-1.136540539,-1.199558198,-0.166474689,0.222553315,-1.3257437,-0.51868427
1999,0,26951420,-1.612445757,-0.073745421,0.000359455,-0.426792468,2.677993464,1.187170399,-0.983063981,-0.050814192,1.069846814,-0.732832611
1999,0,26969P10,0.105827063,1.389763826,2.142463254,-0.106637841,-0.300486069,-0.939418439,0.051983624,1.746323973,0.751078048,0.912567103
1999,0,26980310,-0.335055964,0.016742656,0.186798504,-0.427117541,-0.151147592,0.909314339,-0.500972803,-0.022878667,1.061458192,-2.213994822
1999,0,26990010,-2.401562188,-1.119852526,-1.974067564,-0.424829592,0.351912522,2.138228655,-1.005487044,-2.208174586,0.212635635,-0.975484044
1999,0,27031N10,-0.643514546,-0.295731492,-0.323382915,-0.31521186,-0.749674737,0.64503,-0.626319307,-1.322245159,-0.161237456,0.202542401
1999,0,27032110,0.716769074,0.016076619,-0.864217028,-0.0009112,-0.859927514,-0.534093214,1.52531985,-0.255629999,0.655626427,1.461864401
1986,1,27619100,-0.788347851,0.121303869,-0.095285316,-0.418957559,-0.297762669,0.988162893,-0.80185625,-0.072340123,1.685015026,1.054212115
1999,0,27631710,0.701879117,1.141565097,1.068738195,-0.258226934,0.161269229,-0.421682779,1.009383881,0.901559308,0.068717002,-0.039986163
1999,0,27743210,-0.80804637,0.684544525,0.109290614,-0.376946644,-0.554917751,0.589502065,-0.81658255,0.165341817,1.701633231,1.814942506
1999,0,27746110,-0.820064213,0.949235004,0.961953558,-0.301430579,-0.269180349,0.589563076,-0.807372846,0.754735641,2.14630029,2.4845845
1999,0,27785810,0.786023539,-2.241779108,-2.064231759,0.725976871,-1.361724961,-0.926674877,0.664027365,-2.208174586,-2.535012456,-0.379972113
1999,0,27805810,-0.696625135,0.447386404,0.392603561,-0.370143788,-0.251726838,0.49145247,-0.751840001,0.59797733,1.941345858,1.977754046
1999,0,27826510,-0.373856219,1.060524028,1.27708929,0.046295998,-0.276371683,-0.218617416,-0.334526837,0.406274207,0.679999763,1.314350342
1999,0,27864210,0.490547937,0.180262765,-0.168130557,6.6953604,-1.115803477,-1.268736538,1.399065483,0.189231227,0.505522939,2.468747476
1999,0,27864810,-1.37412959,-2.066725393,-2.064231759,0.083484423,-0.979398136,-0.118849623,-1.098642127,-2.208174586,-1.209140875,-0.286673999
1999,0,27871520,-0.51287819,-2.241779108,-2.064231759,0.319730599,-0.321317581,0.76227968,-0.725439981,-2.208174586,-0.639639588,0.291968898
1999,0,27871720,-0.261241693,-0.821388736,-2.064231759,0.157963315,3.042305513,0.610766406,-0.669779162,-2.208174586,-0.560107743,-0.390510597
1999,0,27874N10,1.705863737,-2.241779108,-0.959814382,5.790263751,-0.245458124,-1.100153438,1.552990937,-0.534650889,-0.181139183,1.040407728
1999,0,27876L10,-0.311468857,0.11447039,-0.409547012,-0.261353149,-1.363863457,-0.633641302,-0.558695741,0.102783389,-2.763557265,-0.929394138
1999,0,27885610,-0.22269519,-1.186683481,-0.254080711,0.163000402,0.011956546,-0.086232351,-0.587497766,-0.192293531,0.546714999,1.199351364
1999,0,27886510,-0.531051698,0.884881265,1.036908878,-0.031881784,0.105898213,-0.028825309,-0.659908676,0.846997305,1.387810395,1.951311084
1999,0,27887810,0.931298037,0.991883965,-0.183710921,-0.255541809,-0.017977537,-1.044544656,0.742806946,0.152522471,0.00348424,-0.375290085
1985,1,27890220,-1.303267356,0.24025568,-2.064231759,-0.406455352,0.756481622,0.341570338,-0.962197192,1.513467412,-0.407978985,-1.381622023
1999,0,27928510,-2.155322388,0.001892316,-0.241313618,-0.419313925,-0.053635346,1.028652712,-1.069349249,-0.483707845,-0.071788211,-1.010264083
1999,0,27965710,-1.173567751,-2.241779108,-2.064231759,0.206135228,0.810788364,0.715747163,-0.868657001,-2.208174586,-1.81712006,-1.430507029
1999,0,27976510,1.257950532,-0.290781423,-1.06975351,1.813738387,-1.222343871,-1.407951463,2.876476871,-0.61339551,-0.984017505,0.171895955
1999,0,27986210,-1.036688364,-0.290253493,-0.427532852,-0.299920229,-1.083247114,-0.894305017,-1.026394148,-0.327712142,-0.581524583,-0.381616678
1999,0,27990310,-0.911799794,0.103662106,0.272667864,-0.343206651,-1.100811767,-0.03639363,-1.018735942,0.438474431,-0.274362318,0.154876807
1999,0,28035810,-0.094914251,0.308647681,0.459639247,-0.393542872,0.638760669,0.144687895,0.139548936,0.406253658,1.17655176,0.564129749
1999,0,28102010,-1.117690354,0.270926688,0.134360769,-0.410806956,-1.077531136,0.971301849,-1.095832438,0.233348634,1.997075641,2.21112646
1999,0,28147910,1.230609515,1.143000704,0.762161812,-0.159502767,0.16710979,-0.785854214,0.396446213,0.692468371,-0.521564747,-0.661091584
1990,1,28190020,2.023422271,1.255499195,-1.098186842,-0.346222571,0.621960673,-1.330531389,2.876476871,2.000564954,-1.405505999,-2.213994822
1999,0,28225310,0.868230373,-1.907750742,0.653216266,0.48494424,0.726149701,-0.389718731,-0.002474388,0.682197477,-0.727590786,-0.316017508
1999,0,28225R30,0.21271773,0.078847699,0.294740779,-0.315719163,-0.307216212,-0.010382629,-0.441485769,0.493054499,0.654435702,0.726278644
1999,0,28248F10,0.775930435,0.477270121,0.396072413,-0.135361355,0.016579688,-0.60284937,-0.035664176,0.589885393,0.409420052,0.552068593
1999,0,28250610,-0.035450333,-0.430620283,-0.218848051,0.137166289,-0.090292906,-1.078374712,0.257016851,0.151424149,-0.649815149,-0.585900392
1999,0,28257U10,-0.641762098,-0.760274329,0.359955637,-0.383726718,-0.352531641,0.583519511,-0.699741897,0.478645613,-0.179557029,-0.450013319
1999,0,28291410,1.734405381,-1.434971547,-1.388015593,3.069324884,-0.900491226,-0.979238264,2.622249666,-2.208174586,-0.359119993,1.060361866
1999,0,28335P00,-0.77159047,0.461838907,0.202950101,-0.384348251,-0.765849113,0.555524744,-0.797587895,0.332902661,1.931561666,2.129874527
1999,0,28336L10,-0.900054159,0.239860019,-0.205083592,-0.383263794,-0.660271899,0.650974108,-0.889378376,0.023869491,2.032772109,2.202188081
1999,0,28367785,-0.711606133,0.278072415,0.462544488,-0.399960979,-0.982422817,0.65084093,-0.696879344,0.279435254,0.87488562,0.973549848
1988,1,28382910,-0.938478837,-2.106550299,-1.548449436,-0.404658548,-0.144377578,1.882758718,-0.992672186,-2.208174586,-0.682468028,-1.156301313
1999,0,28413120,-0.228697946,0.19250504,0.256353536,-0.171112708,-1.135656688,-0.318987638,0.123649105,0.589483712,1.100511611,2.150934854
1999,0,28443410,0.435141063,-0.909615793,-1.661354119,0.814281695,4.036249207,-0.023256972,-0.408547494,-2.208174586,0.811207978,1.223185188
1999,0,28468C20,-0.034567471,0.303213591,0.694546261,-0.25687667,0.452858573,0.203899828,-0.153225681,0.022834203,-0.978020218,-1.099154046
1988,1,28470510,-1.216591939,-0.005846769,-2.064231759,-0.419850888,2.478298236,1.363831489,-0.868845902,-1.440555264,0.063425641,-1.302802987
1999,0,28473M10,-0.164787595,-0.011858296,-0.485093987,-0.403007557,-0.594041148,0.551356589,-0.573760045,-0.284653502,-0.56433101,-1.007224931
1999,0,28485330,0.340576273,0.086494824,-1.137748225,-0.286282264,-0.428329355,-0.552720972,-0.097431663,-2.208174586,-0.679443266,-0.793804391
1999,0,28490210,-0.784805234,-2.241779108,0.042370085,-0.377566405,-0.850953281,-0.123134564,-0.822262714,0.389019081,0.131197301,0.076629493
1999,0,28522910,1.511194721,0.931245895,1.135148025,1.88837075,-0.148810887,-1.250070473,2.265458976,1.040245287,0.641832435,1.337611692
1999,0,28523310,0.742358386,1.473010428,-0.245265803,-0.155980053,-0.611676232,-1.27972435,2.372877057,0.097713863,-0.9525896,-1.222220473
1999,0,28532410,1.888911944,0.491992771,-0.161694365,0.90130646,-0.670035057,-1.246406592,2.876476871,0.297166464,0.278299444,0.933185065
1999,0,28535380,-0.397943379,0.380648869,-0.249023837,-0.414830023,-1.286376,0.803210896,-0.68788392,-0.874159028,-0.885416416,-0.628565885
1999,0,28551210,0.439607486,0.864231709,0.716938361,0.794457841,-0.030676859,-0.940654822,0.086474714,0.761678455,1.23646731,1.946967823
1999,0,28566110,-0.520871314,0.828604268,0.623803396,-0.159742961,0.296866458,0.210044625,-0.686023231,0.337013748,2.179175451,2.4845845
1999,0,28584810,2.023422271,1.134211089,-0.25774919,1.607857019,-0.771747924,-1.505889267,2.876476871,0.263834297,-1.556440418,-1.530836074
1983,1,28585710,1.110645135,1.43429401,0.784134926,0.587376013,0.69777518,-1.358532286,2.70718775,1.515821646,-0.952101443,-1.196551571
1999,0,28586110,0.360047932,0.738558936,-0.280410642,0.086013428,0.455769366,-1.189461539,0.490577334,0.02212714,-0.69706786,-0.938520079
1999,0,28608210,1.642932581,1.045089855,1.138149332,1.570607765,-0.394359816,-1.132957765,1.727822486,1.074109433,0.875082262,1.753003078
1996,1,28617210,-0.83316581,0.053687011,-0.504934439,-0.409569495,3.282113411,1.01955962,-0.794713955,-0.745673694,0.662042113,-0.461497322
1999,0,28618620,0.293209059,-2.241779108,-2.064231759,-0.025821734,-0.980071271,0.63361109,-0.459483821,2.000564954,-2.763557265,-2.213994822
1999,0,28659T20,0.704210791,-1.21232266,-2.064231759,1.34408063,-1.363863457,-0.418138777,2.244795537,-2.029936883,-2.763557265,0.202888273
1999,0,28660G10,1.049705029,0.429987845,0.789126711,-0.405376949,-0.058192059,0.630382842,0.945670287,0.441979187,0.693727059,0.145404282
1999,0,28736M30,-0.760268666,0.093875959,0.045456753,-0.335122798,-1.179989964,-0.497807107,-0.808720904,0.180105177,-0.243448028,0.22463553
1999,0,28885310,0.263145252,0.483945111,0.749268486,-0.396621201,-0.10840449,0.408418768,1.29757251,0.434554783,0.551554636,0.09226383
1999,0,29016010,0.518497745,0.584070709,0.976752215,0.128173545,-1.003636738,-0.936808575,1.539707592,0.936211868,0.216300703,1.025617481
1999,0,29038L20,-1.298528307,-2.241779108,-2.064231759,1.285453506,-0.580124259,3.275742008,-0.964282786,-2.208174586,-1.958890484,-0.373672883
1999,0,29076N20,-2.850811535,-2.241779108,-2.064231759,-0.427117541,-0.953788139,1.409706059,-1.165167211,-2.208174586,-1.38796699,-2.213994822
1999,0,29081810,-1.894933059,-2.241779108,-2.064231759,-0.332729463,-1.305180372,1.377227287,-1.233402895,-2.208174586,-2.763557265,-1.843648729
1999,0,29081P30,0.427805357,0.689417184,0.129357137,-0.163450395,-0.747787909,-0.340687929,0.832438684,0.375016753,0.973917941,1.592716569
1999,0,29084610,-0.079295345,-1.461960028,-1.163091598,0.074462295,-0.716395206,-0.890402296,-0.047229573,-1.389095496,-0.029168146,0.483210231
1999,0,29084Q10,-0.106803621,0.19376046,0.180565646,-0.416130571,1.723318022,0.951543972,-0.625179388,0.288948684,1.518751707,0.495084561
1999,0,29087610,-1.094308691,0.280428613,0.298214046,-0.38305727,-1.071349194,0.204369238,-1.12908109,0.343579956,1.004072239,1.331474856
1999,0,29089V20,-0.507679688,-1.3198711,-1.965010594,-0.411669509,0.46698038,1.185246139,-0.735563086,-1.58419152,-0.784316392,-1.690608775
1999,0,29089W10,-1.331551713,-2.241779108,-0.872790991,0.002182765,-0.174980463,0.042644174,-0.983120912,-0.365238349,-0.254317876,0.262041676
1999,0,29092510,-4.382767927,-2.241779108,-2.064231759,0.464514899,-1.136804849,3.976086789,-1.174139402,-2.208174586,-2.763557265,-1.049023093
1999,0,29100510,-0.636621757,-0.791087801,-0.264627131,-0.409347359,-0.679507975,1.627450062,-0.655271258,-0.585257542,0.265408395,0.032454791
1999,0,29100U10,-0.478182215,-0.297544589,-1.258067708,3.424853848,-0.968888732,-0.949560917,-0.54320579,-0.732525677,0.432091799,2.077262786
1999,0,29101110,-0.621259763,1.081561556,0.951542007,-0.181947477,-0.193307903,-0.01347342,-0.717375593,0.7517848,2.151347599,2.4845845
1999,0,29108720,-0.200866633,-2.241779108,0.755980993,-0.380333427,2.623670353,0.781241608,-0.568729877,0.527238216,0.469015244,-0.258235577
1999,0,29134510,0.369432999,-2.241779108,-2.064231759,-0.205880953,-1.080173853,0.545667293,0.577030173,-2.208174586,-0.721388787,0.182358957
1999,0,29152510,-0.678814172,0.083433208,0.106929958,-0.232447265,-1.102292313,-0.3512103,-0.603486319,0.114888239,0.652131246,1.461127079
1999,0,29164110,-0.594709196,0.246941997,0.348689409,-0.378834526,-1.004826489,0.463280401,-0.245085253,0.315217303,0.535154056,0.816914998
1999,0,29184340,-1.0112549,0.283979855,0.320656038,-0.409107022,1.652414448,0.772552157,-0.874147386,0.252492376,2.054055079,1.253952388
1981,1,29200910,-0.903799595,0.197548729,0.370348695,-0.27109286,-0.766611604,0.562720144,-0.861224031,0.488790916,-0.518797995,-0.057714557
1989,1,29201610,-0.245579547,0.037433965,-0.979333187,-0.423799611,-0.072859969,0.567301698,-0.625620655,-0.803310656,-0.400141684,-1.696421632
1999,0,29205210,-0.617537483,-2.241779108,-2.064231759,0.837733238,-1.354128073,0.403406992,-0.639466967,-2.208174586,-2.310443403,0.231225559
1999,0,2.92E+14,-0.049643724,0.127068637,0.431143504,-0.396036077,1.235408707,0.77294817,-0.633177083,0.393441428,0.21172608,-0.527278233
1999,0,29244820,-0.389808513,0.135031072,-0.439293524,-0.417094594,-0.739073962,0.177240906,-0.610020564,-0.258050613,1.277613522,0.734659685
1999,0,29244T10,-0.888827531,0.126068935,0.006048603,-0.390915559,-1.210036904,0.193112134,-1.015404979,-0.088199842,1.29049937,1.833022163
1999,0,29246J10,-0.655604992,-1.967065981,-2.008658021,-0.387931277,0.549080892,0.635583124,-0.756116624,-1.710966873,-0.315990779,-0.914222007
1999,0,29247520,1.490774047,0.22551993,0.02185129,2.9469761,-0.923502752,-1.29692093,2.876476871,0.319581442,0.034392714,1.205522049
1999,0,29247A10,0.236275992,-2.241779108,-0.823716267,5.661672031,-1.254387623,-1.267892333,0.632068324,-0.610119081,-1.558043688,0.295496164
1999,0,29250510,-0.643648165,0.879815551,0.408007457,-0.318594313,-0.692643566,-0.004933657,-0.604773239,0.477392308,1.634289483,2.010882322
1999,0,29250N10,-0.678622485,0.211690141,0.233983151,-0.386132922,-1.04924534,0.579221325,-0.66540677,0.330052875,1.489435105,1.896804987
1999,0,29254Q10,1.717698148,-2.241779108,-2.064231759,0.482166209,-0.711072919,-1.191014051,2.056008061,-2.208174586,-1.366188755,-0.988192822
1982,1,29255810,-0.435919425,-2.241779108,-2.064231759,-0.311262001,-0.773542899,0.145484988,-0.690438221,-2.208174586,-1.787957759,-1.696594587
1999,0,29256210,0.561572961,0.746576273,0.301310866,-0.35028485,0.046652803,-0.025267899,0.573472421,0.3537966,0.514154688,0.278818637
1999,0,29257R10,0.593676473,-0.799965656,1.488512458,0.428577588,0.531168013,-0.224658924,-0.301136834,1.201304387,-0.574444493,-0.073977045
1999,0,29258N10,-0.973855663,0.354312034,0.184766362,-0.392289478,-1.075535492,0.60777065,-0.962286916,0.284808061,2.131059816,2.4845845
1999,0,29259F20,-0.784486023,-2.199203759,-1.582543954,6.6953604,-1.363863457,-1.505889267,-1.147533656,-1.250328847,-2.74389267,-0.355374994
1999,0,29264P20,0.847656827,-2.241779108,-2.064231759,0.026240869,-1.078124302,1.559658861,0.232606308,-2.208174586,-1.149032324,0.186283427
1999,0,29265910,0.742411736,-2.241779108,-2.064231759,0.088399225,-0.441571263,-0.342094252,0.29618792,-2.170537505,-0.255422635,0.336005272
1989,1,29265C20,-0.989923974,-0.462132632,-0.560270048,-0.252507872,-1.314505298,0.975795359,-1.141257503,-0.853080321,-1.493542615,-0.029582026
1999,0,29265N10,-1.153212239,0.347957701,0.250229666,-0.382555269,-0.90423405,0.509618885,-0.953047208,0.345837568,0.820634512,1.007296866
1999,0,29265W10,-1.111972492,0.391987167,0.628238706,-0.309973286,-0.84486547,0.230370541,-1.020953052,0.46406599,2.179175451,2.4845845
1983,1,29266610,-0.956423487,-0.136430835,-0.476706249,-0.365300334,-1.208899454,0.392240523,-1.022032546,-0.679398351,-0.799104456,-0.239326561
1999,0,29266M10,-0.220961023,0.481900541,0.789190021,-0.367442804,-0.695081462,0.294523948,-0.105425755,0.503024099,1.423966566,1.596367525
1999,0,29266S10,1.535761845,-2.215087243,-2.064231759,0.361935785,-1.125409431,-1.158429778,2.175777178,-2.208174586,-0.886596266,-0.053028156
1999,0,29267A20,0.619266942,-1.341452102,-2.064231759,0.107423074,0.021524362,-0.561519692,-0.099659204,-2.208174586,-0.257895454,0.087858733
1999,0,29267S10,-2.608472251,-2.241779108,-2.064231759,-0.381908911,-0.960437128,0.268497993,-1.233402895,-2.208174586,-0.470877516,-0.429812029
1999,0,29268J10,0.288826869,0.753749212,0.576447678,0.008466995,0.182590919,-0.252413068,-0.166005421,0.544641393,0.558214164,0.976152938
1999,0,29268T10,0.663940342,0.186886874,0.553116837,-0.169446295,0.470693418,-0.762016082,0.13684142,0.5726301,-0.251366976,-0.442332764
1986,1,29270H10,-3.590103017,-0.202680607,-1.604775518,-0.410959385,-0.729776061,1.750470043,-1.230764704,-2.113636538,-0.474287829,-0.781993741
1981,1,29272210,-0.770042054,-0.129011602,-1.111575449,-0.264249285,-1.10978607,0.196874646,-0.786857337,-0.688728012,-1.163019245,-0.477481417
1999,0,29274A20,-0.435168879,0.506947676,0.314899457,-0.384294959,0.02001798,0.486007528,-0.475295955,0.357290708,-0.063802445,-0.483293956
1999,0,29274F10,-0.817743745,0.164374768,0.069907142,-0.414212668,-1.148638215,0.25920956,-0.87548774,0.068653701,1.674291799,1.739954056
1999,0,29276210,1.546084085,-1.848507934,-1.638815093,-0.24146557,1.144043764,-0.976662526,1.622543888,-1.099717883,-0.782767431,-1.445585357
1999,0,29282710,1.284091976,-0.501975375,-1.273147519,5.745355447,-1.269194021,-1.29326259,2.643497784,-1.173989555,-0.541541724,1.462277128
1999,0,29284910,1.703343101,-0.050062955,0.53273953,0.049178678,-0.647462186,-0.953038279,1.705527977,0.481147655,-0.528184305,-0.181684177
1987,1,29286810,-1.739637682,-0.874239664,-2.064231759,-0.421926159,0.796999223,2.124266459,-0.91646906,-2.208174586,-0.319862282,-1.47824839
1983,1,29292210,-0.467592029,-0.239483748,-1.215367926,-0.297125977,-0.848636591,0.197841765,-0.656429445,-0.603147074,-0.91934282,-0.602766795
1984,1,29293520,0.927095658,0.322570061,1.614568911,0.068310005,-0.341199999,-0.340879466,-0.123231597,1.231433875,-0.674810407,-0.195667583
1984,1,29293610,-4.253733941,-0.764959884,-1.82902768,-0.427117541,-1.187557552,2.19087776,-1.233402895,-1.779483654,-0.938738876,-1.900844155
1999,0,29294910,1.805996853,0.590712809,1.045977233,0.087992692,-0.839228932,-1.219086015,2.712291783,0.911964941,-0.457742514,-0.157787152
1999,0,29295710,-0.765187066,-0.532884559,0.164892066,-0.284846011,-1.110102826,-0.55146748,-0.852044102,0.409851343,0.310448539,0.878576496
1999,0,29296110,-0.998560066,-0.398637049,-0.409867462,-0.336946099,-1.04530525,0.139398386,-0.944980567,0.149398147,-1.212083783,-0.897774232
1999,0,29297010,-0.690441583,0.576853017,0.547485661,-0.366416968,-0.935854164,0.248628727,-0.730205142,0.429764363,0.031924547,0.226888549
1999,0,29297310,-0.255283478,1.485390003,0.384941194,-0.37076805,0.188687647,0.179676801,-0.606152765,0.754923284,0.717994614,0.386676478
1999,0,29330610,1.050568849,0.509553048,0.074236773,-0.050981495,0.964398778,-0.617209163,0.368474622,-0.245612325,-0.648387064,-0.756454612
1999,0,29331310,-0.030534144,-2.239961969,-2.064231759,-0.150320486,0.446762634,-0.922134245,-0.169881451,-2.208174586,0.015868953,-0.197215615
1999,0,29336110,1.314269216,-2.241779108,-1.969452192,0.581058998,-1.305638079,-0.710099743,0.344626218,-2.208174586,-1.193718498,0.557617279
1999,0,29338910,0.276893538,1.485390003,1.287248666,0.092993712,0.452852105,-1.186323049,0.845336181,1.085253144,0.386684545,0.284467569
1999,0,29355M20,-2.276242423,-2.241779108,-0.748874051,-0.270491311,-0.582292523,5.110424207,-0.956941214,-0.546986261,-1.23687669,-0.359947392
1999,0,29357010,-0.499244395,0.675511688,0.584902033,-0.206056791,-0.518164621,-0.164237085,-0.60622767,0.517596406,0.705704253,1.134858419
1999,0,29357110,-0.48366334,0.183427217,-0.024582806,-0.324734652,-0.87014369,-0.564796178,0.069486878,-0.069838962,0.205142054,0.330220671
1999,0,29363910,-0.648515533,0.048421202,0.049721277,-0.156689305,-1.205441212,-0.063652944,0.034024148,-0.172909713,0.487986151,1.717994297
1999,0,29364G10,-0.598346416,0.326283139,0.176989583,-0.403991411,-0.94749965,0.420810224,-0.520425571,0.286003672,1.958488035,2.037970689
1999,0,29372R20,-4.164977004,-2.241779108,-2.064231759,-0.376292506,0.239925163,5.110424207,-1.233402895,-2.208174586,-0.863028771,-0.838938666
1983,1,29379910,-0.26172289,-0.152983815,-0.537841486,-0.155249319,1.696375845,0.809969027,-0.473664651,-0.596452078,0.144587913,0.259656327
1999,0,29381P10,-1.177175483,0.225595154,-0.553019342,-0.36048813,-1.076649899,-0.130773949,-1.08417655,0.072415371,-1.352371085,-1.21435724
1999,0,29382F10,1.196189033,-2.241779108,-2.064231759,2.010377347,-1.201392476,-0.675109112,0.500500131,-2.208174586,-1.001861901,0.790921095
